0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
0.66
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
